Mfcc,Chroma,MelSpectogram,Centroid,Spread,Flatness,Noiseness,Rolloff,Crest,Entropy,Decrease,Contrast,Pitch,Energy,Rms,TimeEntropy,Zcr,Emotion
2.140027,78.296295,18.25022,515.08093,733.7217,0.6103902,0.04174743,1255.7142,10.365919,0.64196825,-0.4988513,0.31400868,95.61724,0.0009353906,0.024681905,0.16522011,0.897003,6
1.297586,27.289654,7.408654,532.4534,722.3297,0.65086514,0.036189847,1088.1609,9.486495,0.67359436,-0.49089047,0.3584564,14.719517,0.00042329426,0.017467275,0.167214,0.9080035,6
1.9059311,41.2718,9.546,524.2786,723.96826,0.67828083,0.024247956,1009.8758,8.251109,0.6875224,-0.44322532,0.3638817,15.403083,0.0004360819,0.016844047,0.14126611,0.9078312,6
1.2630417,82.17705,19.196093,555.76404,723.61774,0.5775064,0.031637095,1068.4932,11.355407,0.6199662,-0.2211873,0.3595152,147.4557,0.0012901628,0.030280776,0.13843714,0.8989769,6
1.7623146,83.06948,20.491037,590.11774,773.33997,0.62002957,0.03702296,1101.5748,11.303576,0.6433892,-0.17833637,0.36116678,144.59369,0.0011592978,0.029121486,0.14359412,0.9011424,6
3.43707,42.366024,10.047087,474.02625,686.85913,0.60225475,0.03392538,964.5402,10.342254,0.6170221,-0.75514483,0.32128766,29.320446,0.00074032904,0.021547556,0.13282563,0.9038713,6
0.4891531,53.901623,13.467554,507.45987,652.44885,0.631548,0.02292782,1037.2671,9.545998,0.68956345,-0.23422746,0.3532908,76.8704,0.00086622674,0.024950635,0.13400443,0.90652585,6
1.2431428,97.89093,21.979668,526.4391,704.3148,0.62188464,0.034409605,1087.2972,10.503431,0.6543246,-0.5202821,0.33253205,111.71697,0.000984656,0.025498152,0.1395997,0.9008835,6
1.9152316,61.54374,14.342085,511.34247,676.8317,0.6439139,0.021560732,1036.135,9.293502,0.67130303,-0.3798075,0.3471107,82.54084,0.0008078699,0.023838196,0.12633604,0.9015574,6
0.9212408,63.488678,14.846439,550.8116,758.6198,0.68533015,0.036437016,1190.8497,8.642653,0.6998234,-0.29566237,0.35645065,25.041048,0.00062897056,0.020974362,0.17782286,0.91042405,6
1.6637981,36.41053,8.516373,529.13525,790.82623,0.63045263,0.045657273,1127.3529,10.093147,0.65127975,-0.43260664,0.3232318,56.214706,0.00073093397,0.022100238,0.1675553,0.9036818,6
1.8005372,95.56587,22.234276,479.22986,709.1077,0.6013782,0.03276003,948.3422,10.848537,0.6099742,-0.7226066,0.35048816,59.84635,0.00076351984,0.02101479,0.16952486,0.89060384,6
0.5736089,77.15949,18.729092,583.9526,777.0239,0.6227608,0.042664226,1183.0066,11.097092,0.6509653,-0.2701497,0.37733838,117.5975,0.0012383441,0.028882949,0.1770072,0.887712,6
1.3160721,87.601105,19.45235,525.8,746.78345,0.60955757,0.039152093,1121.7949,10.889035,0.6512251,-0.29513615,0.34442866,62.210396,0.00091238087,0.025094256,0.1568776,0.91392094,6
1.2469187,62.694454,15.594175,494.1429,654.0176,0.65161407,0.020044712,1005,9.112757,0.70175534,-0.283594,0.35401943,84.56753,0.00086479547,0.02454606,0.114347294,0.9031212,6
2.2978232,74.64478,16.908525,415.65323,540.82324,0.5288421,0.012678061,695.4088,11.025165,0.596804,-0.5899878,0.35326746,124.16473,0.0013225996,0.029944735,0.09819169,0.9118645,6
3.3988369,53.567997,10.768052,462.8852,596.45074,0.5858433,0.024572436,825.58826,10.222459,0.65551925,-0.36887512,0.3439303,48.070713,0.0008529196,0.02309765,0.090736985,0.90663487,6
1.2636675,37.12419,10.294523,424.93408,585.37885,0.57494223,0.02013196,770.77924,10.590007,0.6558327,-0.1269023,0.36860925,110.893524,0.00141006,0.03149724,0.11566758,0.9116377,6
1.3189791,64.46591,14.977006,424.55328,567.5019,0.6190887,0.017741917,796.79486,8.338862,0.71328294,-0.052896157,0.36073378,64.567665,0.0010211009,0.027629456,0.09020673,0.9296034,6
2.3332357,72.86641,18.562418,375.06662,481.31607,0.54259574,0.010757687,573.1707,10.616204,0.6379745,-0.18869373,0.36699685,127.78441,0.0015559698,0.033426892,0.075353436,0.928267,6
2.0783932,92.568985,20.691643,398.85727,539.86505,0.52754426,0.016371856,687.9739,11.905823,0.5930982,-0.54607266,0.3732039,83.7335,0.00102424,0.026443493,0.10134475,0.91570467,6
2.4674833,54.20628,12.659979,444.8842,569.86334,0.54661936,0.026018275,794.375,10.6065445,0.6261954,-0.09139883,0.3601563,97.026535,0.0011564572,0.02920852,0.08263547,0.9242069,6
0.29184046,79.2004,18.323938,467.43936,603.93915,0.56817913,0.024894733,929.22534,10.799183,0.6442456,-0.13277563,0.3818697,91.3178,0.001368667,0.03009379,0.10521751,0.9214356,6
1.9419206,68.93171,16.119518,464.18497,582.56085,0.58655775,0.030413028,844.7059,9.775936,0.6803333,-0.17508402,0.33811036,37.33212,0.00091819436,0.02493234,0.087337,0.933157,6
3.8055844,66.95369,16.138794,386.07004,543.6877,0.5632833,0.01445532,651.1905,10.508551,0.61415195,-0.39282864,0.33570564,35.729996,0.0007383755,0.021966908,0.100340135,0.9175452,6
1.6697307,45.272434,10.667707,454.48978,602.50525,0.6137921,0.018071251,855.55554,10.070204,0.6627241,-0.35206744,0.36440757,57.668877,0.0007867699,0.023294128,0.09201484,0.90867466,6
1.8173871,78.81556,19.48917,428.15347,568.6274,0.5727339,0.020091126,734.8387,10.191867,0.6494223,-0.066518925,0.36519352,58.999523,0.0009972303,0.02709602,0.10519625,0.92468977,6
3.235004,56.804657,13.056586,424.15176,554.6682,0.5920076,0.01735837,809.43396,8.948182,0.6860351,-0.067729145,0.3511075,94.50685,0.0011206826,0.029835798,0.08630501,0.92962134,6
3.29195,61.470486,14.295936,412.4878,565.43005,0.6083444,0.0185941,722.2222,8.871023,0.6920749,-0.1254068,0.3341038,41.484707,0.00078264123,0.024262644,0.08034171,0.92694545,6
0.97036356,63.828064,16.22066,422.68915,554.3588,0.5886397,0.016322613,720.4545,9.816553,0.6617741,-0.2613849,0.34805307,56.582268,0.000811612,0.024234662,0.0954087,0.92232734,6
1.8385586,44.263313,10.664491,441.1464,646.26294,0.6095873,0.025610339,836.5161,10.16934,0.6280016,-1.0301026,0.35690325,17.732033,0.0004692417,0.01704346,0.118353724,0.91278493,6
2.0852911,53.758144,13.17732,370.27725,507.57138,0.55369884,0.015218493,616.9128,10.345495,0.6359537,-0.531607,0.34483913,33.789993,0.0007043904,0.022193301,0.0832369,0.921175,6
9.384572,0.28753215,0.0015103198,310.43506,478.44455,0.5604296,0.009194751,433.11224,10.959583,0.61213374,-0.953393,0.3057645,78.874954,0.0008993605,0.022336384,0.06877283,0.9038993,6
0.73603815,68.83873,17.88797,420.26544,570.2021,0.58262485,0.0223476,799.5425,10.145219,0.65320486,-0.72574127,0.32559094,87.256645,0.0009153944,0.024288671,0.0911813,0.9049302,6
0.7475911,112.35079,27.078758,404.0483,570.6236,0.60724956,0.019801388,735.2318,9.685032,0.66089624,-0.7330576,0.31593612,54.356255,0.001090752,0.025517713,0.09120369,0.8984419,6
3.5906029,89.843414,21.079317,374.2283,532.2851,0.56756425,0.012935879,525.1634,10.215423,0.6335325,-0.428329,0.34742433,111.46314,0.0013994375,0.029733779,0.12343175,0.9048866,6
1.0660045,45.636234,12.288383,385.6254,565.399,0.573004,0.01396849,671.1613,11.00511,0.6006544,-0.8723737,0.35269928,99.64763,0.0008158174,0.022681614,0.10932782,0.88480735,6
0.32633862,100.855644,25.579916,394.32654,542.5077,0.5348929,0.0154361585,641.3514,11.661375,0.60905904,-0.4670902,0.3417402,139.8708,0.002055812,0.03529424,0.09000133,0.9136965,6
1.750111,58.284863,14.132423,384.2091,526.4249,0.5614082,0.01719842,668.6184,10.209048,0.6427152,-0.64298433,0.34643176,53.1187,0.0008231574,0.024358062,0.085418284,0.92443275,6
1.7588402,50.568447,13.262911,450.061,652.6075,0.6014104,0.023302365,787.06665,10.707025,0.63634175,-0.7454977,0.35411486,128.66301,0.0010197664,0.02628801,0.13843459,0.90243596,6
4.7213426,52.877724,12.112182,368.4575,525.9551,0.57152957,0.015973186,569.4152,10.123825,0.638096,-0.75847906,0.32292897,68.79419,0.0008023202,0.022315769,0.07404526,0.9088523,6
1.6720202,73.620026,17.14727,443.716,616.99036,0.61298347,0.028682824,855.78314,10.300469,0.65906155,-0.68280584,0.31011584,32.472954,0.0006139408,0.019572351,0.10470453,0.9148668,6
1.0475549,76.93481,18.757303,486.11932,603.1342,0.6055085,0.020034311,892.97296,9.778318,0.66635424,-0.46895868,0.3828718,50.784634,0.000852407,0.024569035,0.09466116,0.90502197,6
1.3923099,61.739475,16.031782,448.46295,568.5713,0.6087465,0.0187255,838.5621,8.9064455,0.7008886,-0.041600343,0.36735776,95.92563,0.0009415517,0.0276774,0.088820204,0.9164862,6
1.1072204,79.229385,19.389757,386.94455,540.778,0.57699364,0.0148792,616.94446,10.705937,0.6397631,-0.23679295,0.32365653,71.84702,0.00094924995,0.025946092,0.09204525,0.9188844,6
4.9438214,28.770359,5.6128163,412.3108,609.7869,0.61213785,0.01958247,697.12646,9.578453,0.6768104,-0.41401854,0.31668347,34.275703,0.000666894,0.02185996,0.12202027,0.9093889,6
1.4662868,82.149284,20.432499,380.23517,521.451,0.49835467,0.01681776,615.85034,12.37104,0.56048465,-0.41624948,0.36080453,91.854416,0.0011089774,0.027248701,0.08363214,0.91502815,6
1.7426564,78.87621,19.034138,411.89926,522.5466,0.5100316,0.015565348,683.3333,11.291289,0.62259877,-0.019716129,0.39218283,117.2302,0.0018086567,0.038107466,0.079198495,0.9270384,6
0.55713737,35.69689,9.511724,408.36816,540.4661,0.61403525,0.014578072,737.3333,8.781689,0.7089047,-0.009005625,0.32927036,57.566864,0.0009606662,0.027787745,0.085473455,0.92751426,6
0.97115886,27.683853,7.196694,444.9225,595.7209,0.63889146,0.01687504,766.0714,9.524109,0.68647,-0.19597371,0.37417278,13.237521,0.00046281578,0.018753447,0.10221675,0.91414833,6
2.0376966,70.37211,17.29337,437.25192,613.31934,0.57615936,0.02144372,799.61786,10.758945,0.6299558,-0.41498503,0.3621178,125.88621,0.0011194864,0.028636314,0.13150932,0.9175114,6
1.4336414,56.83641,13.458994,434.8016,570.54065,0.56802,0.018256983,824.5806,10.4306755,0.6514084,-0.3215514,0.3635626,73.90431,0.000886338,0.025938366,0.09875523,0.9158157,6
0.73320735,40.369534,10.487668,407.6987,534.6968,0.60782576,0.01617105,743.7086,8.412504,0.7182659,-0.025682356,0.3230578,26.972904,0.00087624055,0.026201896,0.08276515,0.9352904,6
1.2332252,77.188416,20.653664,411.39032,524.5595,0.48826894,0.017456302,669.1177,11.796335,0.6045341,-0.0063848626,0.3803106,114.55175,0.0018741661,0.039197613,0.07781561,0.93387514,6
4.0177894,39.264904,9.135916,373.2882,504.05365,0.5849983,0.009970117,568.1818,9.659171,0.6674734,-0.15627211,0.35248998,30.920633,0.0006432906,0.022822103,0.08015055,0.9243985,6
1.9081308,69.449165,16.67277,437.61017,591.6132,0.5921042,0.020023769,827.92206,9.903531,0.6743615,-0.12564412,0.37656206,141.72202,0.0016137034,0.033865485,0.095984474,0.92658126,6
-0.48009884,110.678474,27.531698,459.77045,560.48987,0.5721731,0.024926202,846.2585,9.741889,0.69071364,0.019584017,0.3391486,73.2753,0.0012176852,0.030100496,0.087374195,0.9236732,6
2.624419,70.5992,16.099455,419.61896,569.05286,0.6236748,0.01702091,701.37933,9.664058,0.6728921,-0.25308436,0.33618063,25.594986,0.0006746477,0.021735283,0.09912236,0.9173504,6
2.1259747,67.47701,15.946852,438.14734,618.86237,0.6098375,0.020028144,729.3413,10.1803,0.6588503,-0.3848507,0.34685692,56.128284,0.00084633456,0.02524981,0.13543357,0.9134091,6
2.61089,53.36614,13.088343,429.90942,616.2078,0.6077376,0.023116564,824.8485,9.466037,0.6653767,-0.4178582,0.33650658,73.11059,0.00076606387,0.023365311,0.10250286,0.9131908,6
3.5327263,74.95103,17.580439,455.8707,649.4068,0.6165716,0.023547867,904.6584,9.772021,0.6544185,-0.5124595,0.3367335,27.251112,0.0007949893,0.02307607,0.10853757,0.8993732,6
1.7657273,101.85909,25.201872,416.90024,588.61816,0.5756257,0.017971478,690.5229,10.427069,0.6470548,-0.26961634,0.35838357,114.710365,0.001612698,0.03343493,0.08437704,0.91685474,6
2.2505255,57.05423,12.963575,411.019,576.271,0.61160827,0.015708158,732.0755,8.815652,0.6881863,-0.4347723,0.35757467,53.820866,0.00072003086,0.022332214,0.094752714,0.91224915,6
1.9048872,53.56165,12.717578,451.2472,596.38837,0.54014915,0.022452835,898.6755,10.687483,0.62706894,-0.2951625,0.39041796,16.136023,0.00063132565,0.021722572,0.10712383,0.91329503,6
4.177076,29.183828,6.6178913,390.0763,525.18677,0.60700756,0.0116379615,639.7368,9.554963,0.6679386,-0.4022666,0.33153576,33.473843,0.0005819418,0.020593483,0.08814061,0.91030425,6
1.8055035,65.076866,15.794967,429.8242,593.38184,0.55536556,0.020925317,666.9014,10.713924,0.62857234,-0.27660277,0.35229287,127.37218,0.0015855923,0.033844497,0.1023266,0.9282462,6
4.743816,48.924095,5.14562,417.53745,555.85394,0.6066398,0.01389705,734.24243,8.922554,0.6901875,-0.24465026,0.35060397,72.753296,0.0012672733,0.029107405,0.09365577,0.9060846,6
1.2105843,113.25415,26.536089,463.10812,579.96375,0.55352384,0.020808958,892.517,10.874024,0.64623404,-0.051995087,0.38666067,131.98827,0.001474865,0.032334417,0.092289135,0.9165185,6
2.678198,29.23751,6.382307,392.88293,569.5543,0.6154676,0.016820224,725,9.220317,0.6714492,-0.43517256,0.34000474,82.648544,0.0008083706,0.023503443,0.12328955,0.90879774,6
1.3455186,69.93753,15.955918,475.54782,627.30194,0.6507478,0.028086495,955.3459,8.0962515,0.7130825,-0.2190392,0.32926956,61.965797,0.00084489497,0.024695797,0.10483213,0.912479,6
2.571554,40.046097,9.860309,384.07544,522.8031,0.54682827,0.0114410585,617.3611,10.333748,0.6245074,-0.10212,0.3724453,103.95507,0.0009611873,0.028267784,0.088510305,0.92475027,6
2.7976608,39.56794,8.543987,432.14447,607.7389,0.6169979,0.021543566,804.77527,9.501057,0.6632859,-0.51295054,0.3357292,25.649576,0.0005890856,0.020554794,0.11598495,0.9143975,6
1.7980131,48.76362,11.946059,410.53683,565.4591,0.6097122,0.017894771,725.80646,8.948878,0.6848155,-0.11292714,0.3434723,33.60432,0.0006932514,0.022761934,0.08787542,0.92696875,6
1.3956422,93.7308,22.302454,456.1186,660.5997,0.58273715,0.02840815,846.7308,10.868706,0.6264728,-0.42201138,0.34161517,74.37451,0.0012912236,0.028760236,0.1370258,0.91766274,6
4.7045283,37.366882,3.911943,360.28894,526.0674,0.6018794,0.011227802,550.2994,8.664158,0.67903805,-0.29097334,0.31306365,65.45435,0.0008492129,0.024729531,0.093881205,0.9115894,6
0.88799095,68.79661,16.74276,457.7206,595.36237,0.57602006,0.027826283,831.16437,10.405244,0.66048694,-0.08005967,0.34460694,65.86796,0.0013272993,0.030509947,0.08961468,0.93032146,6
2.1975522,37.044674,9.145558,424.91663,563.8061,0.6032916,0.017303068,789.3333,9.291764,0.66515106,-0.1951939,0.35605717,20.289537,0.0005383729,0.02083695,0.0969896,0.9210458,6
4.2596765,49.327995,9.509223,382.07748,545.93164,0.5872777,0.0152454665,644.44446,9.931385,0.6517028,-0.4313658,0.33053032,59.194344,0.0008367072,0.023120455,0.08590586,0.910886,6
1.8690835,51.96002,13.315587,414.84543,548.73175,0.5629595,0.013407805,727.0861,10.325554,0.6258491,-0.26893744,0.37623402,16.3184,0.00061009685,0.02148961,0.09197577,0.9188805,6
3.2067935,27.187218,6.7029195,359.9126,541.76,0.5921603,0.012194236,546.7832,10.5664625,0.61574996,-0.5799868,0.31667116,31.546648,0.0004862469,0.018044308,0.09577779,0.8979039,6
2.7752123,36.10703,8.429606,417.86694,581.21313,0.55564946,0.018875008,795,10.816321,0.6074288,-0.45509076,0.34882635,35.84227,0.00067543564,0.021844786,0.10195173,0.9214813,6
0.7760349,39.776455,10.434548,444.6945,629.9506,0.6023211,0.022151943,817.43243,10.571264,0.6439148,-0.4912244,0.34220713,104.482124,0.0010009342,0.025554482,0.10668797,0.8929809,6
1.887687,47.878586,12.854463,400.34058,608.00214,0.6084928,0.017610302,732.2857,10.605615,0.6303976,-0.9011962,0.33661473,61.651432,0.00068203796,0.020619879,0.10545391,0.89511555,6
0.57719636,122.78239,27.19425,473.67926,623.04376,0.6376659,0.022231072,952.375,8.877515,0.703556,-0.32286507,0.3326057,90.75422,0.0011217119,0.026696332,0.10269909,0.903147,6
1.2544876,76.84413,18.422304,415.13232,582.746,0.5937348,0.025331663,822.6061,9.531035,0.6448527,-1.0545568,0.31681043,28.742834,0.00068089267,0.020053715,0.09005324,0.91198146,6
0.86504275,34.35922,8.49517,467.52197,602.45276,0.5607807,0.029240832,802.61145,11.305722,0.61673814,-0.39671212,0.35626775,43.796993,0.00088174903,0.02450764,0.10914834,0.90601444,6
2.6139455,19.47056,4.969713,382.33112,625.5667,0.6495406,0.0161111,632.6087,8.107807,0.679127,-0.5454951,0.3368837,1.629773,0.00040844418,0.0167372,0.123377085,0.91914505,6
1.1186512,109.13339,25.464096,419.08652,571.23016,0.6022809,0.020056594,807.94446,10.201976,0.6684868,-0.4477075,0.3252038,93.116554,0.0010101802,0.024818633,0.092474,0.9059114,6
2.5300558,56.987175,14.078668,393.8613,596.328,0.5897991,0.014661336,652.0144,10.7055235,0.62205905,-0.5510656,0.34775257,120.13179,0.0011056947,0.02624131,0.1074057,0.9066111,6
2.7722943,96.56867,22.476437,398.2913,547.90955,0.50816494,0.015136057,635.50336,11.8871765,0.5822418,-0.44944528,0.36533907,152.62518,0.0014476449,0.031791553,0.08018426,0.9107558,6
1.5583117,43.697063,11.183904,474.50482,602.51166,0.58628064,0.019843532,802.454,10.41856,0.62917334,-0.38760737,0.36909342,81.2533,0.00083873153,0.023993315,0.108565785,0.916709,6
3.5648272,30.660995,6.917212,400.4963,554.3726,0.5859223,0.016890619,767.64703,10.649234,0.63262594,-0.48270097,0.35304534,35.662056,0.00059041823,0.019893391,0.09451367,0.9064016,6
1.5132201,53.411404,12.442445,494.16016,658.0832,0.64518553,0.022899719,995.29803,9.400969,0.6734794,-0.526745,0.39037204,23.583557,0.0004586926,0.016668713,0.12443589,0.9126628,6
0.79094267,37.404114,9.287823,448.1565,572.6309,0.5465083,0.022584299,775.7353,11.216184,0.62000597,-0.26570427,0.38439208,69.36018,0.0007416606,0.024675025,0.10483676,0.91708875,6
2.7179923,42.618427,10.3280525,394.15768,523.2099,0.5581842,0.014849812,679.7386,10.7941885,0.62540513,-0.2566355,0.35888803,58.039494,0.0006774632,0.022721812,0.08922803,0.9143048,6
2.0014262,102.333206,24.148119,397.23868,542.9667,0.5630352,0.017586507,716.5493,10.629785,0.64983207,-0.2667447,0.35766214,84.00925,0.0010154501,0.027499268,0.08654224,0.92336196,6
1.020414,44.28733,10.391722,404.28812,580.61774,0.6277743,0.018844062,739.8089,9.612516,0.67517304,-0.51331854,0.32869074,71.93233,0.0006850588,0.021331217,0.10002824,0.89996696,6
0.37014508,102.66149,22.92922,489.42313,600.5649,0.6178788,0.018902002,911.65643,9.465465,0.67428774,-0.17717206,0.35748878,108.78287,0.0010521024,0.027563658,0.09855239,0.92219895,6
1.4101235,68.79373,16.73224,481.23892,650.4347,0.6278193,0.024412123,920.64514,9.283384,0.6718523,-0.3014249,0.3738491,41.159214,0.00069755554,0.021229247,0.12223105,0.9121637,6
1.8618896,83.504906,19.696554,501.1806,652.7518,0.6071141,0.023921583,913.35614,10.865147,0.6450663,-0.23559143,0.38378143,115.266495,0.0010674188,0.028040167,0.10606878,0.9221904,6
1.3300151,48.666374,11.311663,460.47552,650.63104,0.65819293,0.02624767,893.46936,8.972514,0.6756292,-0.46536097,0.32462397,30.414225,0.00055790256,0.01903078,0.11466327,0.90962213,6
4.40121,26.927956,4.6071396,483.30014,638.2658,0.65785897,0.012369008,882.2222,9.217201,0.6703746,-0.5076343,0.3558018,35.656754,0.00048882945,0.017898781,0.12524174,0.8967784,6
2.4613311,79.22745,18.707493,422.40277,580.49774,0.57347876,0.013445603,715.44116,11.347172,0.6361794,-0.23097542,0.3724178,132.00073,0.0017032147,0.0332081,0.10064715,0.9148644,6
0.10476662,91.94912,22.366142,503.4265,613.86676,0.63522273,0.021049397,981.9632,9.296329,0.69563735,-0.44078732,0.3395505,95.94643,0.0009978213,0.026217911,0.10207824,0.9083354,6
3.752802,22.487268,5.011442,372.2563,525.41113,0.59816456,0.011301767,584.8485,9.995788,0.65448254,-0.32609352,0.34025943,68.76283,0.000794549,0.022818971,0.08680898,0.9102715,6
1.8747553,38.169163,9.704786,426.19904,604.66455,0.58994234,0.021111777,774.2038,10.394711,0.63052523,-0.44834945,0.34749106,45.847187,0.0009511128,0.023279235,0.13189629,0.9146296,6
1.99645,46.713604,10.717476,435.55203,558.89514,0.5425024,0.020622894,764.7586,11.565791,0.62077767,-0.22958298,0.38233978,117.84041,0.0010096221,0.026506476,0.09155767,0.9115666,6
1.5241045,50.686363,11.8447275,429.07327,578.53595,0.6330135,0.017198343,844.5513,8.340207,0.7074288,-0.2558908,0.3278224,67.00105,0.0007541864,0.023573993,0.10215359,0.9016141,6
1.4049132,45.79129,11.288458,417.20413,605.13464,0.6026618,0.024027964,840.71893,9.620227,0.6738659,-0.35831997,0.3030112,59.020615,0.00082592404,0.023974737,0.108717814,0.90722686,6
1.8865261,78.65391,19.792778,431.26584,578.2634,0.5784543,0.014765003,713.22833,11.071161,0.6205499,-0.49809152,0.33775726,132.18602,0.0014343215,0.030350603,0.09408738,0.8884667,6
1.4950243,66.703285,15.509368,405.84125,549.6075,0.54915166,0.018300107,647.4847,10.950928,0.62640595,-0.31087947,0.368601,119.157364,0.0009876231,0.02660061,0.09100708,0.9154578,6
1.3746285,51.75351,12.857161,432.96075,603.38104,0.61866796,0.024359161,832.30304,10.0421715,0.6674441,-0.3979903,0.33049077,24.830805,0.0005811586,0.01997011,0.12521271,0.9116717,6
0.37855062,82.83203,19.699621,477.2208,666.5956,0.58723366,0.01926797,897.9085,11.701042,0.6202612,-0.6872897,0.35321885,151.0718,0.0014622937,0.030093448,0.11531816,0.8850982,6
3.8031285,35.75684,8.302132,393.63022,571.2279,0.6067791,0.013942456,684.8193,10.500122,0.6273399,-0.60951495,0.33008733,41.89763,0.0007091162,0.020905925,0.097809955,0.8907327,6
1.7187198,50.18871,12.704987,437.31244,595.26636,0.57467455,0.018020881,801.7262,10.778599,0.61711705,-0.68563294,0.35061762,92.161354,0.00091241446,0.024184885,0.1393776,0.91050863,6
0.5310134,75.84913,18.416248,439.98325,643.2999,0.6017513,0.022666221,836.19354,10.974932,0.612466,-0.82682115,0.34149954,116.42795,0.001278239,0.027836714,0.1696594,0.8955329,6
1.1486459,45.10635,11.21109,464.81226,629.1856,0.6585179,0.019077769,841.40125,9.90882,0.65322274,-0.64011556,0.33276156,17.43586,0.00051610847,0.018163176,0.17772688,0.88709104,6
1.6447817,54.603745,12.920998,448.63666,606.2014,0.6086139,0.018802429,747.3248,10.5273485,0.6554484,-0.55893195,0.3477743,43.07499,0.00076776923,0.023234874,0.15811658,0.91116047,6
2.087656,39.040684,8.812796,433.92422,622.0799,0.57951015,0.021935524,752.3077,10.9119,0.62066,-0.6361871,0.3750832,66.74174,0.0006776061,0.021179538,0.15538293,0.9115748,6
1.8269821,42.04366,9.519179,407.33932,607.2432,0.62624437,0.015798016,664.7059,10.313926,0.656307,-0.5314599,0.33089074,58.04483,0.000908182,0.024728507,0.16049024,0.9013948,6
2.3094227,20.803154,5.8172493,368.04614,510.2683,0.56964785,0.010649161,610.9524,10.53265,0.625245,-0.45282426,0.34196484,21.84149,0.0005411988,0.019931754,0.08226936,0.9151441,6
0.36589622,228.01123,52.991203,399.41153,541.79065,0.5533849,0.018273057,678.1212,11.348304,0.61744934,-0.7177626,0.3444018,166.11,0.0029387176,0.0425918,0.086609945,0.91818213,6
0.8272027,108.00816,28.546013,439.09058,536.04266,0.5144934,0.019434253,709.7931,11.316,0.6196868,-0.34850085,0.35829672,162.5121,0.0020022453,0.037368253,0.08144499,0.9196583,6
2.864488,34.57042,7.6989865,414.05255,571.63904,0.5711847,0.01823266,717.9006,11.603709,0.5904815,-0.66882443,0.34971604,76.98834,0.00075988326,0.020965492,0.09028477,0.8877684,6
4.174005,73.49025,15.842324,392.08112,608.06744,0.57319254,0.019047732,732.2599,10.972086,0.59733474,-0.95311105,0.3167772,70.89336,0.0007465972,0.019998096,0.108328,0.88386273,6
2.4007974,74.26541,19.76442,389.20395,582.3658,0.5419364,0.020632526,662.70074,11.602912,0.58598566,-0.92061985,0.3226535,122.58385,0.0012692531,0.027883234,0.09243345,0.88972795,6
2.7598617,24.094236,5.550296,391.30313,526.0359,0.5638021,0.011344433,643.8854,10.885004,0.6174795,-0.3633656,0.36675578,21.647293,0.0004724899,0.018355798,0.091221906,0.91701186,6
1.1993263,55.47936,12.340903,424.97083,556.9227,0.5438525,0.026862456,775.283,11.321515,0.608822,-0.52614665,0.33936,50.717327,0.000739802,0.021099163,0.0926253,0.9090972,6
1.7657292,19.10194,4.716424,420.3787,613.8834,0.6274947,0.01957862,782.4476,10.055094,0.6503324,-0.78270125,0.34333333,16.45858,0.0004575093,0.016709272,0.13300492,0.90823245,6
1.7999629,31.637022,7.9080486,409.81326,559.61426,0.5919497,0.018344617,738.23126,10.547269,0.6469342,-0.3650675,0.33994716,29.605856,0.000533506,0.01919201,0.08984283,0.91381454,6
1.326464,76.56196,17.750408,440.49655,577.90436,0.57573915,0.022041673,805.4839,9.856587,0.6547035,-0.21717314,0.34493026,96.60151,0.0009828979,0.025888538,0.09177393,0.9159082,6
1.2915251,42.597565,10.577859,391.56342,534.2949,0.55004376,0.01546485,696.39453,11.270316,0.62097913,-0.5984083,0.33709276,79.28943,0.00080540794,0.024210468,0.08617897,0.91720325,6
1.8056887,114.207855,28.229057,425.45773,536.84937,0.53118616,0.022944275,735.2532,11.233003,0.60999954,-0.45611763,0.3380102,121.80386,0.0016137103,0.03206811,0.08754755,0.91402984,6
3.8110182,21.834476,5.328179,398.11502,620.7915,0.6235237,0.017017527,636.68713,10.592134,0.6298117,-0.8132225,0.32050776,24.929163,0.0004326597,0.016581431,0.14459991,0.8926265,6
0.54617727,66.74882,15.125392,470.37277,663.10266,0.6078143,0.030217897,857.4706,10.351426,0.63141704,-0.71441215,0.31919768,20.77227,0.0006132032,0.019170905,0.12258282,0.8979372,6
2.2138407,154.21559,36.78075,419.78174,595.0625,0.575843,0.022730293,759.4643,10.7302,0.6130186,-0.82911813,0.3134585,70.34672,0.0013400561,0.026967868,0.11287043,0.90633404,6
1.1261467,79.03854,18.12482,456.64426,632.4923,0.57550806,0.019993288,853.169,11.068697,0.6104043,-0.7022993,0.3629594,132.10574,0.0016263336,0.031060223,0.11207475,0.8892798,6
1.07776,123.59887,28.13886,422.23074,576.25165,0.5605151,0.016280537,738.48486,10.940749,0.617197,-0.5822439,0.35309765,133.39168,0.0013268172,0.029605387,0.10388615,0.8974495,6
1.3844067,23.512054,5.25116,483.14435,655.8071,0.6317991,0.029208755,942,10.464008,0.6519234,-0.797053,0.32165292,11.28773,0.00041026244,0.01658367,0.12382012,0.8977735,6
0.9945442,46.282684,11.078059,485.11066,657.6759,0.62934047,0.032321665,931.50604,9.96923,0.66638505,-0.50526756,0.3514666,32.928654,0.0006366895,0.02049816,0.11719786,0.89992565,6
0.80816287,97.54644,25.735142,430.55695,573.56323,0.51448923,0.021998484,755.7554,11.778362,0.5899038,-0.41979238,0.3419237,105.38779,0.0017988055,0.03625914,0.10295212,0.9126026,6
